"","HOUR_IN_YEAR","HOUR_IN_DAY","DIFFUSED","DIRECT","GLOBAL"
"4360",8004,11,22.4782608695652,8.89855072463768,31.3768115942029
"4726",8005,12,27.6086956521739,13.1014492753623,40.7101449275362
"5092",8006,13,26.304347826087,11.3333333333333,37.6376811594203
"5458",8007,14,22.3333333333333,8.69565217391304,31.0289855072464
"5824",8008,15,14.695652173913,3.82608695652174,18.5217391304348
"6190",8009,16,4.28985507246377,0.623188405797101,4.91304347826087
"6556",8010,17,0,0,0
"6922",8011,18,0,0,0
"7288",8012,19,0,0,0
"7654",8013,20,0,0,0
"8020",8014,21,0,0,0
"8386",8015,22,0,0,0
"8752",8016,23,0,0,0
"335",8017,0,0,0,0
"701",8018,1,0,0,0
"1067",8019,2,0,0,0
"1433",8020,3,0,0,0
"1799",8021,4,0,0,0
"2165",8022,5,0,0,0
"2531",8023,6,0,0,0
"2897",8024,7,0,0,0
"3263",8025,8,0,0,0
"3629",8026,9,4.98550724637681,0.681159420289855,5.66666666666667
"3995",8027,10,14.9130434782609,4.52173913043478,19.4347826086957
"4361",8028,11,22.3333333333333,8.7536231884058,31.0869565217391
"4727",8029,12,26.8840579710145,11.9130434782609,38.7971014492754
"5093",8030,13,25.8550724637681,11.1159420289855,36.9710144927536
"5459",8031,14,22.7246376811594,8.34782608695652,31.0724637681159
"5825",8032,15,14.4492753623188,3.95652173913043,18.4057971014493
"6191",8033,16,4.26086956521739,0.753623188405797,5.01449275362319
"6557",8034,17,0,0,0
"6923",8035,18,0,0,0
"7289",8036,19,0,0,0
"7655",8037,20,0,0,0
"8021",8038,21,0,0,0
"8387",8039,22,0,0,0
"8753",8040,23,0,0,0
"336",8041,0,0,0,0
"702",8042,1,0,0,0
"1068",8043,2,0,0,0
"1434",8044,3,0,0,0
"1800",8045,4,0,0,0
"2166",8046,5,0,0,0
"2532",8047,6,0,0,0
"2898",8048,7,0,0,0
"3264",8049,8,0,0,0
"3630",8050,9,5.36231884057971,0.971014492753623,6.33333333333333
"3996",8051,10,14.5797101449275,4.17391304347826,18.7536231884058
"4362",8052,11,21.8840579710145,8.6231884057971,30.5072463768116
"4728",8053,12,26.695652173913,10.0289855072464,36.7246376811594
"5094",8054,13,27.3913043478261,8.30434782608696,35.695652173913
"5460",8055,14,22.6086956521739,7.01449275362319,29.6231884057971
"5826",8056,15,14.6231884057971,2.1304347826087,16.7536231884058
"6192",8057,16,4.46376811594203,0.318840579710145,4.78260869565217
"6558",8058,17,0,0,0
"6924",8059,18,0,0,0
"7290",8060,19,0,0,0
"7656",8061,20,0,0,0
"8022",8062,21,0,0,0
"8388",8063,22,0,0,0
"8754",8064,23,0,0,0
"337",8065,0,0,0,0
"703",8066,1,0,0,0
"1069",8067,2,0,0,0
"1435",8068,3,0,0,0
"1801",8069,4,0,0,0
"2167",8070,5,0,0,0
"2533",8071,6,0,0,0
"2899",8072,7,0,0,0
"3265",8073,8,0,0,0
"3631",8074,9,4.72463768115942,0.608695652173913,5.33333333333333
"3997",8075,10,14.1014492753623,3.10144927536232,17.2028985507246
"4363",8076,11,22.463768115942,7.52173913043478,29.9855072463768
"4729",8077,12,25.5652173913043,11.5217391304348,37.0869565217391
"5095",8078,13,24.6231884057971,10.7101449275362,35.3333333333333
"5461",8079,14,20.6086956521739,7.53623188405797,28.1449275362319
"5827",8080,15,13.4347826086957,4.30434782608696,17.7391304347826
"6193",8081,16,3.91304347826087,0.565217391304348,4.47826086956522
"6559",8082,17,0,0,0
"6925",8083,18,0,0,0
"7291",8084,19,0,0,0
"7657",8085,20,0,0,0
"8023",8086,21,0,0,0
"8389",8087,22,0,0,0
"8755",8088,23,0,0,0
"338",8089,0,0,0,0
"704",8090,1,0,0,0
"1070",8091,2,0,0,0
"1436",8092,3,0,0,0
"1802",8093,4,0,0,0
"2168",8094,5,0,0,0
"2534",8095,6,0,0,0
"2900",8096,7,0,0,0
"3266",8097,8,0,0,0
"3632",8098,9,4.56521739130435,0.579710144927536,5.14492753623188
"3998",8099,10,14.1304347826087,2.65217391304348,16.7826086956522
"4364",8100,11,22.463768115942,5.94202898550725,28.4057971014493
"4730",8101,12,28.4057971014493,11.2753623188406,39.6811594202899
"5096",8102,13,28.6521739130435,10.6231884057971,39.2753623188406
"5462",8103,14,21.8115942028986,8.23188405797101,30.0434782608696
"5828",8104,15,13.2028985507246,3.78260869565217,16.9855072463768
"6194",8105,16,3.20289855072464,0.63768115942029,3.84057971014493
"6560",8106,17,0,0,0
"6926",8107,18,0,0,0
"7292",8108,19,0,0,0
"7658",8109,20,0,0,0
"8024",8110,21,0,0,0
"8390",8111,22,0,0,0
"8756",8112,23,0,0,0
"339",8113,0,0,0,0
"705",8114,1,0,0,0
"1071",8115,2,0,0,0
"1437",8116,3,0,0,0
"1803",8117,4,0,0,0
"2169",8118,5,0,0,0
"2535",8119,6,0,0,0
"2901",8120,7,0,0,0
"3267",8121,8,0,0,0
"3633",8122,9,4.91304347826087,0.463768115942029,5.3768115942029
"3999",8123,10,15.7536231884058,3.49275362318841,19.2463768115942
"4365",8124,11,24.7971014492754,7.57971014492754,32.3768115942029
"4731",8125,12,28.7101449275362,10.5072463768116,39.2173913043478
"5097",8126,13,26.9420289855072,11.463768115942,38.4057971014493
"5463",8127,14,22.1014492753623,7.81159420289855,29.9130434782609
"5829",8128,15,13.7246376811594,3.3768115942029,17.1014492753623
"6195",8129,16,4.31884057971014,0.565217391304348,4.88405797101449
"6561",8130,17,0,0,0
"6927",8131,18,0,0,0
"7293",8132,19,0,0,0
"7659",8133,20,0,0,0
"8025",8134,21,0,0,0
"8391",8135,22,0,0,0
"8757",8136,23,0,0,0
"340",8137,0,0,0,0
"706",8138,1,0,0,0
"1072",8139,2,0,0,0
"1438",8140,3,0,0,0
"1804",8141,4,0,0,0
"2170",8142,5,0,0,0
"2536",8143,6,0,0,0
"2902",8144,7,0,0,0
"3268",8145,8,0,0,0
"3634",8146,9,3.72058823529412,0.426470588235294,4.14705882352941
"4000",8147,10,13.0441176470588,3.42647058823529,16.4705882352941
"4366",8148,11,21.6470588235294,8.38235294117647,30.0294117647059
"4732",8149,12,25.3235294117647,9.58823529411765,34.9117647058824
"5098",8150,13,26.3235294117647,7.73529411764706,34.0588235294118
"5464",8151,14,21.4117647058824,5.57352941176471,26.9852941176471
"5830",8152,15,12.6470588235294,2.11764705882353,14.7647058823529
"6196",8153,16,3.29411764705882,0.279411764705882,3.57352941176471
"6562",8154,17,0,0,0
"6928",8155,18,0,0,0
"7294",8156,19,0,0,0
"7660",8157,20,0,0,0
"8026",8158,21,0,0,0
"8392",8159,22,0,0,0
"8758",8160,23,0,0,0
"341",8161,0,0,0,0
"707",8162,1,0,0,0
"1073",8163,2,0,0,0
"1439",8164,3,0,0,0
"1805",8165,4,0,0,0
"2171",8166,5,0,0,0
"2537",8167,6,0,0,0
"2903",8168,7,0,0,0
"3269",8169,8,0,0,0
"3635",8170,9,3.46376811594203,0.333333333333333,3.79710144927536
"4001",8171,10,12.9420289855072,3.27536231884058,16.2173913043478
"4367",8172,11,21.5652173913043,7.60869565217391,29.1739130434783
"4733",8173,12,25.1884057971014,10.5217391304348,35.7101449275362
"5099",8174,13,25.0579710144928,9.50724637681159,34.5652173913044
"5465",8175,14,20.4927536231884,7.07246376811594,27.5652173913043
"5831",8176,15,12.2753623188406,3.15942028985507,15.4347826086957
"6197",8177,16,3.60869565217391,0.594202898550725,4.20289855072464
"6563",8178,17,0,0,0
"6929",8179,18,0,0,0
"7295",8180,19,0,0,0
"7661",8181,20,0,0,0
"8027",8182,21,0,0,0
"8393",8183,22,0,0,0
"8759",8184,23,0,0,0
"342",8185,0,0,0,0
"708",8186,1,0,0,0
"1074",8187,2,0,0,0
"1440",8188,3,0,0,0
"1806",8189,4,0,0,0
"2172",8190,5,0,0,0
"2538",8191,6,0,0,0
"2904",8192,7,0,0,0
"3270",8193,8,0,0,0
"3636",8194,9,3.73913043478261,0.72463768115942,4.46376811594203
"4002",8195,10,14.7536231884058,5.04347826086957,19.7971014492754
"4368",8196,11,23.2058823529412,8.97058823529412,32.1764705882353
"4734",8197,12,27.7058823529412,10.9705882352941,38.6764705882353
"5100",8198,13,26.3623188405797,10.8840579710145,37.2463768115942
"5466",8199,14,20,8.21739130434783,28.2173913043478
"5832",8200,15,12.7794117647059,2.63235294117647,15.4117647058824
"6198",8201,16,3.82608695652174,0.420289855072464,4.2463768115942
"6564",8202,17,0,0,0
"6930",8203,18,0,0,0
"7296",8204,19,0,0,0
"7662",8205,20,0,0,0
"8028",8206,21,0,0,0
"8394",8207,22,0,0,0
"8760",8208,23,0,0,0
"343",8209,0,0,0,0
"709",8210,1,0,0,0
"1075",8211,2,0,0,0
"1441",8212,3,0,0,0
"1807",8213,4,0,0,0
"2173",8214,5,0,0,0
"2539",8215,6,0,0,0
"2905",8216,7,0,0,0
"3271",8217,8,0,0,0
"3637",8218,9,3.43478260869565,0.681159420289855,4.11594202898551
"4003",8219,10,12.7246376811594,3.89855072463768,16.6231884057971
"4369",8220,11,20.9565217391304,7.7536231884058,28.7101449275362
"4735",8221,12,26.3478260869565,10.231884057971,36.5797101449275
"5101",8222,13,25.8260869565217,10.768115942029,36.5942028985507
"5467",8223,14,20.7971014492754,6.47826086956522,27.2753623188406
"5833",8224,15,12.4057971014493,2.84057971014493,15.2463768115942
"6199",8225,16,3.26086956521739,0.376811594202899,3.63768115942029
"6565",8226,17,0,0,0
"6931",8227,18,0,0,0
"7297",8228,19,0,0,0
"7663",8229,20,0,0,0
"8029",8230,21,0,0,0
"8395",8231,22,0,0,0
"8761",8232,23,0,0,0
"344",8233,0,0,0,0
"710",8234,1,0,0,0
"1076",8235,2,0,0,0
"1442",8236,3,0,0,0
"1808",8237,4,0,0,0
"2174",8238,5,0,0,0
"2540",8239,6,0,0,0
"2906",8240,7,0,0,0
"3272",8241,8,0,0,0
"3638",8242,9,4.11594202898551,0.579710144927536,4.69565217391304
"4004",8243,10,13.0289855072464,4.3768115942029,17.4057971014493
