"","HOUR_IN_YEAR","MONTH","HOUR_IN_DAY","DIFFUSED","DIRECT","GLOBAL"
"5394",3399,5,14,87.6521739130435,107.376811594203,195.028985507246
"5769",3400,5,15,83.695652173913,92.0724637681159,175.768115942029
"6144",3401,5,16,72.5652173913043,67.8985507246377,140.463768115942
"6519",3402,5,17,53.6811594202899,44.8115942028985,98.4927536231884
"6894",3403,5,18,36.8550724637681,24.6086956521739,61.463768115942
"7269",3404,5,19,20.6376811594203,9.28985507246377,29.9275362318841
"7644",3405,5,20,5.55072463768116,1.10144927536232,6.65217391304348
"8019",3406,5,21,0,0,0
"8394",3407,5,22,0,0,0
"8769",3408,5,23,0,0,0
"145",3409,5,0,0,0,0
"520",3410,5,1,0,0,0
"895",3411,5,2,0,0,0
"1270",3412,5,3,0,0,0
"1645",3413,5,4,0,0,0
"2020",3414,5,5,6.14492753623188,1.55072463768116,7.69565217391304
"2395",3415,5,6,22.8550724637681,12.4927536231884,35.3478260869565
"2770",3416,5,7,38.0724637681159,34.7391304347826,72.8115942028985
"3145",3417,5,8,53.7101449275362,57,110.710144927536
"3520",3418,5,9,69.1449275362319,73.3188405797101,142.463768115942
"3895",3419,5,10,80.6521739130435,93.3768115942029,174.028985507246
"4270",3420,5,11,91.8115942028985,98.5072463768116,190.31884057971
"4645",3421,5,12,94.1449275362319,109.536231884058,203.68115942029
"5020",3422,5,13,96.4927536231884,105.811594202899,202.304347826087
"5395",3423,5,14,90.6376811594203,92.3478260869565,182.985507246377
"5770",3424,5,15,81.1739130434783,75,156.173913043478
"6145",3425,5,16,72.0579710144928,63.4782608695652,135.536231884058
"6520",3426,5,17,54.9710144927536,47.4347826086956,102.405797101449
"6895",3427,5,18,37.8695652173913,28.8695652173913,66.7391304347826
"7270",3428,5,19,21.4347826086957,11.5942028985507,33.0289855072464
"7645",3429,5,20,6.3768115942029,1.3768115942029,7.7536231884058
"8020",3430,5,21,0,0,0
"8395",3431,5,22,0,0,0
"8770",3432,5,23,0,0,0
"146",3433,5,0,0,0,0
"521",3434,5,1,0,0,0
"896",3435,5,2,0,0,0
"1271",3436,5,3,0,0,0
"1646",3437,5,4,0,0,0
"2021",3438,5,5,6.79710144927536,1.79710144927536,8.59420289855072
"2396",3439,5,6,23.1449275362319,14.3333333333333,37.4782608695652
"2771",3440,5,7,38.2753623188406,34.8260869565217,73.1014492753623
"3146",3441,5,8,54.1739130434783,62.8985507246377,117.072463768116
"3521",3442,5,9,67.0724637681159,83.6811594202899,150.753623188406
"3896",3443,5,10,83.6376811594203,100.768115942029,184.405797101449
"4271",3444,5,11,90.1470588235294,115.029411764706,205.176470588235
"4646",3445,5,12,92.9701492537313,113.671641791045,206.641791044776
"5021",3446,5,13,93.6567164179104,99.3880597014925,193.044776119403
"5396",3447,5,14,83.6666666666667,96.7391304347826,180.405797101449
"5771",3448,5,15,78.1159420289855,84.8985507246377,163.014492753623
"6146",3449,5,16,67.2898550724638,69.2028985507246,136.492753623188
"6521",3450,5,17,53.2898550724638,51.0579710144928,104.347826086957
"6896",3451,5,18,37.8115942028985,31.0144927536232,68.8260869565217
"7271",3452,5,19,22.2173913043478,12.8115942028986,35.0289855072464
"7646",3453,5,20,6.33333333333333,1.94202898550725,8.27536231884058
"8021",3454,5,21,0,0,0
"8396",3455,5,22,0,0,0
"8771",3456,5,23,0,0,0
"147",3457,5,0,0,0,0
"522",3458,5,1,0,0,0
"897",3459,5,2,0,0,0
"1272",3460,5,3,0,0,0
"1647",3461,5,4,0,0,0
"2022",3462,5,5,7.20289855072464,1.88405797101449,9.08695652173913
"2397",3463,5,6,23.1594202898551,13.8695652173913,37.0289855072464
"2772",3464,5,7,40.1884057971015,35.2463768115942,75.4347826086957
"3147",3465,5,8,51.3188405797101,62.5652173913044,113.884057971014
"3522",3466,5,9,65.768115942029,86.5942028985507,152.36231884058
"3897",3467,5,10,73.1449275362319,108.811594202899,181.95652173913
"4272",3468,5,11,82.4927536231884,114.014492753623,196.507246376812
"4647",3469,5,12,93.2898550724638,119.434782608696,212.724637681159
"5022",3470,5,13,85.1014492753623,111.782608695652,196.884057971014
"5397",3471,5,14,86.9710144927536,105.028985507246,192
"5772",3472,5,15,84.7536231884058,85.4492753623188,170.202898550725
"6147",3473,5,16,69.5072463768116,63.4782608695652,132.985507246377
"6522",3474,5,17,55.5072463768116,51.7536231884058,107.260869565217
"6897",3475,5,18,37.5507246376812,27.1014492753623,64.6521739130435
"7272",3476,5,19,20.9852941176471,11.4117647058824,32.3970588235294
"7647",3477,5,20,6.73913043478261,1.79710144927536,8.53623188405797
"8022",3478,5,21,0,0,0
"8397",3479,5,22,0,0,0
"8772",3480,5,23,0,0,0
"148",3481,5,0,0,0,0
"523",3482,5,1,0,0,0
"898",3483,5,2,0,0,0
"1273",3484,5,3,0,0,0
"1648",3485,5,4,0.0563380281690141,0,0.0563380281690141
"2023",3486,5,5,6.65217391304348,1.60869565217391,8.26086956521739
"2398",3487,5,6,22.463768115942,11.9710144927536,34.4347826086956
"2773",3488,5,7,39.5942028985507,31.1014492753623,70.695652173913
"3148",3489,5,8,53.5507246376812,56.4057971014493,109.95652173913
"3523",3490,5,9,66.4057971014493,82.4782608695652,148.884057971014
"3898",3491,5,10,78.8985507246377,93.2753623188406,172.173913043478
"4273",3492,5,11,92.4057971014493,101.260869565217,193.666666666667
"4648",3493,5,12,93.231884057971,98.0579710144928,191.289855072464
"5023",3494,5,13,94.695652173913,91.2173913043478,185.913043478261
"5398",3495,5,14,96.3913043478261,84.5072463768116,180.898550724638
"5773",3496,5,15,86.5652173913043,67.2608695652174,153.826086956522
"6148",3497,5,16,73.0579710144928,51.2608695652174,124.31884057971
"6523",3498,5,17,57.0579710144928,33.3768115942029,90.4347826086957
"6898",3499,5,18,39.2173913043478,18.5217391304348,57.7391304347826
"7273",3500,5,19,23.0588235294118,7.58823529411765,30.6470588235294
"7648",3501,5,20,7.49275362318841,1.14492753623188,8.63768115942029
"8023",3502,5,21,0,0,0
"8398",3503,5,22,0,0,0
"8773",3504,5,23,0,0,0
"149",3505,5,0,0,0,0
"524",3506,5,1,0,0,0
"899",3507,5,2,0,0,0
"1274",3508,5,3,0,0,0
"1649",3509,5,4,0.0422535211267606,0,0.0422535211267606
"2024",3510,5,5,6.79710144927536,1.27536231884058,8.07246376811594
"2399",3511,5,6,22.9420289855072,9.63768115942029,32.5797101449275
"2774",3512,5,7,39.7391304347826,27.2028985507246,66.9420289855072
"3149",3513,5,8,57.2173913043478,47.6231884057971,104.840579710145
"3524",3514,5,9,69.7536231884058,65.4782608695652,135.231884057971
"3899",3515,5,10,80.768115942029,81.5507246376812,162.31884057971
"4274",3516,5,11,90.3478260869565,83.5072463768116,173.855072463768
"4649",3517,5,12,97.7971014492754,80.5942028985507,178.391304347826
"5024",3518,5,13,103.289855072464,76.3478260869565,179.63768115942
"5399",3519,5,14,101.724637681159,68.5507246376812,170.275362318841
"5774",3520,5,15,90.6323529411765,61.9117647058824,152.544117647059
"6149",3521,5,16,73.9420289855072,58.4057971014493,132.347826086957
"6524",3522,5,17,56.3913043478261,41.7536231884058,98.1449275362319
"6899",3523,5,18,37.5217391304348,24.7826086956522,62.304347826087
"7274",3524,5,19,21.1739130434783,10.231884057971,31.4057971014493
"7649",3525,5,20,6.31884057971014,1.73913043478261,8.05797101449275
"8024",3526,5,21,0.0140845070422535,0,0.0140845070422535
"8399",3527,5,22,0,0,0
"8774",3528,5,23,0,0,0
"150",3529,5,0,0,0,0
"525",3530,5,1,0,0,0
"900",3531,5,2,0,0,0
"1275",3532,5,3,0,0,0
"1650",3533,5,4,0.0422535211267606,0.0140845070422535,0.0563380281690141
"2025",3534,5,5,7.02898550724638,1.44927536231884,8.47826086956522
"2400",3535,5,6,22,10.8550724637681,32.8550724637681
"2775",3536,5,7,39.8260869565217,28.5507246376812,68.3768115942029
"3150",3537,5,8,56.1739130434783,45.7826086956522,101.95652173913
"3525",3538,5,9,68.1449275362319,63.4347826086956,131.579710144928
"3900",3539,5,10,78.2753623188406,79.8840579710145,158.159420289855
"4275",3540,5,11,90.7826086956522,92.4057971014493,183.188405797101
"4650",3541,5,12,95.9420289855072,92.2173913043478,188.159420289855
"5025",3542,5,13,92.4705882352941,94.4117647058823,186.882352941176
"5400",3543,5,14,87.5217391304348,79.7536231884058,167.275362318841
"5775",3544,5,15,78.5217391304348,68.2463768115942,146.768115942029
"6150",3545,5,16,63.0144927536232,56.8550724637681,119.869565217391
"6525",3546,5,17,52.0869565217391,47.0869565217391,99.1739130434783
"6900",3547,5,18,39.6666666666667,29.3913043478261,69.0579710144928
"7275",3548,5,19,22.5652173913043,13.1449275362319,35.7101449275362
"7650",3549,5,20,7.10144927536232,2.2463768115942,9.34782608695652
"8025",3550,5,21,0.0140845070422535,0,0.0140845070422535
"8400",3551,5,22,0,0,0
"8775",3552,5,23,0,0,0
"151",3553,5,0,0,0,0
"526",3554,5,1,0,0,0
"901",3555,5,2,0,0,0
"1276",3556,5,3,0,0,0
"1651",3557,5,4,0.0422535211267606,0,0.0422535211267606
"2026",3558,5,5,7.43478260869565,2.15942028985507,9.59420289855072
"2401",3559,5,6,23.0869565217391,13.7391304347826,36.8260869565217
"2776",3560,5,7,39.304347826087,34.9130434782609,74.2173913043478
"3151",3561,5,8,52.8115942028985,60.8985507246377,113.710144927536
"3526",3562,5,9,66.9565217391304,85.7826086956522,152.739130434783
"3901",3563,5,10,78.0579710144928,103.652173913043,181.710144927536
"4276",3564,5,11,88.2205882352941,114.970588235294,203.191176470588
"4651",3565,5,12,97.9565217391304,111.666666666667,209.623188405797
"5026",3566,5,13,93.2753623188406,115.695652173913,208.971014492754
"5401",3567,5,14,88.5507246376812,105.826086956522,194.376811594203
"5776",3568,5,15,75.463768115942,93.1594202898551,168.623188405797
"6151",3569,5,16,69.2753623188406,72.8695652173913,142.144927536232
"6526",3570,5,17,53.5217391304348,49.9420289855072,103.463768115942
"6901",3571,5,18,39.5217391304348,34.768115942029,74.2898550724638
"7276",3572,5,19,23.9275362318841,14.0144927536232,37.9420289855072
"7651",3573,5,20,7.82608695652174,2.21739130434783,10.0434782608696
"8026",3574,5,21,0.0140845070422535,0.0140845070422535,0.028169014084507
"8401",3575,5,22,0,0,0
"8776",3576,5,23,0,0,0
"152",3577,5,0,0,0,0
"527",3578,5,1,0,0,0
"902",3579,5,2,0,0,0
"1277",3580,5,3,0,0,0
"1652",3581,5,4,0.0422535211267606,0.0140845070422535,0.0563380281690141
"2027",3582,5,5,7.85507246376812,2.28985507246377,10.1449275362319
"2402",3583,5,6,24.2753623188406,14.304347826087,38.5797101449275
"2777",3584,5,7,40.8115942028985,34.7391304347826,75.5507246376812
"3152",3585,5,8,57.5072463768116,66.6811594202899,124.188405797101
"3527",3586,5,9,72.7536231884058,88.8550724637681,161.608695652174
"3902",3587,5,10,90.3768115942029,97.7246376811594,188.101449275362
"4277",3588,5,11,93.6086956521739,106.101449275362,199.710144927536
"4652",3589,5,12,97.7536231884058,112.971014492754,210.724637681159
"5027",3590,5,13,93.6521739130435,97.1449275362319,190.797101449275
"5402",3591,5,14,93.4782608695652,93.7246376811594,187.202898550725
"5777",3592,5,15,83.8840579710145,80.9855072463768,164.869565217391
"6152",3593,5,16,73.6521739130435,64.5217391304348,138.173913043478
"6527",3594,5,17,56.2753623188406,47.0434782608696,103.31884057971
"6902",3595,5,18,37.0289855072464,30.0579710144928,67.0869565217391
"7277",3596,5,19,19.3188405797101,12.4202898550725,31.7391304347826
"7652",3597,5,20,7.10144927536232,1.91304347826087,9.01449275362319
"8027",3598,5,21,0.0140845070422535,0.0140845070422535,0.028169014084507
"8402",3599,5,22,0,0,0
"8777",3600,5,23,0,0,0
"153",3601,5,0,0,0,0
"528",3602,5,1,0,0,0
"903",3603,5,2,0,0,0
"1278",3604,5,3,0,0,0
"1653",3605,5,4,0.0563380281690141,0.028169014084507,0.0845070422535211
"2028",3606,5,5,7.47826086956522,2.88405797101449,10.3623188405797
"2403",3607,5,6,23.3623188405797,16.1594202898551,39.5217391304348
"2778",3608,5,7,37.7536231884058,37.7246376811594,75.4782608695652
"3153",3609,5,8,54.0869565217391,63.8840579710145,117.971014492754
"3528",3610,5,9,67.0579710144928,92.4492753623188,159.507246376812
"3903",3611,5,10,80.5652173913043,105.753623188406,186.31884057971
"4278",3612,5,11,91.1617647058823,109.058823529412,200.220588235294
"4653",3613,5,12,93.7246376811594,116.188405797101,209.913043478261
"5028",3614,5,13,94.6376811594203,110.420289855072,205.057971014493
"5403",3615,5,14,93.768115942029,101.68115942029,195.449275362319
"5778",3616,5,15,81.0869565217391,85.8260869565217,166.913043478261
"6153",3617,5,16,69.4927536231884,67.6376811594203,137.130434782609
"6528",3618,5,17,51.463768115942,48.8550724637681,100.31884057971
"6903",3619,5,18,39.4057971014493,31.2608695652174,70.6666666666667
"7278",3620,5,19,24.3333333333333,12.8115942028986,37.1449275362319
"7653",3621,5,20,8.69565217391304,1.46376811594203,10.1594202898551
"8028",3622,5,21,0.0140845070422535,0,0.0140845070422535
"8403",3623,5,22,0,0,0
"8778",3624,5,23,0,0,0
"154",3625,5,0,0,0,0
"155",3625,6,0,0,0,0
"529",3626,5,1,0,0,0
"530",3626,6,1,0,0,0
"904",3627,5,2,0,0,0
"905",3627,6,2,0,0,0
"1279",3628,5,3,0,0,0
"1280",3628,6,3,0,0,0
"1654",3629,5,4,0,0,0
"1655",3629,6,4,0.0285714285714286,0,0.0285714285714286
"2029",3630,5,5,10,1,11
"2030",3630,6,5,8.11594202898551,1.76811594202899,9.88405797101449
"2404",3631,5,6,32,25,57
"2405",3631,6,6,25.536231884058,12.5652173913043,38.1014492753623
"2779",3632,5,7,38,67,105
"2780",3632,6,7,42.8840579710145,32.2608695652174,75.1449275362319
"3154",3633,5,8,43,126,169
"3155",3633,6,8,59.4492753623188,57.0289855072464,116.478260869565
"3529",3634,5,9,47,177,224
"3530",3634,6,9,70.1594202898551,79.7971014492754,149.95652173913
"3904",3635,5,10,67,196,263
"3905",3635,6,10,84.1014492753623,95.8840579710145,179.985507246377
"4279",3636,5,11,86,224,310
"4280",3636,6,11,86.7391304347826,110.333333333333,197.072463768116
"4654",3637,5,12,119,163,282
