"","HOUR_IN_YEAR","MONTH","HOUR_IN_DAY","DIFFUSED","DIRECT","GLOBAL"
"1798",6941,10,4,0,0,0
"2173",6942,10,5,0,0,0
"2548",6943,10,6,0,0,0
"2923",6944,10,7,0.0571428571428571,0.0428571428571429,0.1
"3298",6945,10,8,10.3529411764706,3.79411764705882,14.1470588235294
"3673",6946,10,9,24.3823529411765,15.4411764705882,39.8235294117647
"4048",6947,10,10,36.9411764705882,30.6176470588235,67.5588235294118
"4423",6948,10,11,45.9264705882353,45.5,91.4264705882353
"4798",6949,10,12,51.0588235294118,44.75,95.8088235294118
"5173",6950,10,13,48.6617647058824,42.2352941176471,90.8970588235294
"5548",6951,10,14,42.1176470588235,35.1617647058824,77.2794117647059
"5923",6952,10,15,35.2205882352941,27.2794117647059,62.5
"6298",6953,10,16,22.25,12.1617647058824,34.4117647058824
"6673",6954,10,17,7.75,2.42647058823529,10.1764705882353
"7048",6955,10,18,0.0142857142857143,0,0.0142857142857143
"7423",6956,10,19,0,0,0
"7798",6957,10,20,0,0,0
"8173",6958,10,21,0,0,0
"8548",6959,10,22,0,0,0
"8923",6960,10,23,0,0,0
"299",6961,10,0,0,0,0
"674",6962,10,1,0,0,0
"1049",6963,10,2,0,0,0
"1424",6964,10,3,0,0,0
"1799",6965,10,4,0,0,0
"2174",6966,10,5,0,0,0
"2549",6967,10,6,0,0,0
"2924",6968,10,7,0.0857142857142857,0,0.0857142857142857
"3299",6969,10,8,10.4264705882353,4,14.4264705882353
"3674",6970,10,9,25.4179104477612,14.2686567164179,39.6865671641791
"4049",6971,10,10,36.7164179104478,28.0298507462687,64.7462686567164
"4424",6972,10,11,45.2205882352941,41.9705882352941,87.1911764705882
"4799",6973,10,12,50.1617647058824,43.8970588235294,94.0588235294118
"5174",6974,10,13,52.6029411764706,41.7941176470588,94.3970588235294
"5549",6975,10,14,47.9117647058824,33.6176470588235,81.5294117647059
"5924",6976,10,15,36.5,24.25,60.75
"6299",6977,10,16,22.7647058823529,12.0147058823529,34.7794117647059
"6674",6978,10,17,7.95588235294118,2.58823529411765,10.5441176470588
"7049",6979,10,18,0.0285714285714286,0.0142857142857143,0.0428571428571429
"7424",6980,10,19,0,0,0
"7799",6981,10,20,0,0,0
"8174",6982,10,21,0,0,0
"8549",6983,10,22,0,0,0
"8924",6984,10,23,0,0,0
"300",6985,10,0,0,0,0
"675",6986,10,1,0,0,0
"1050",6987,10,2,0,0,0
"1425",6988,10,3,0,0,0
"1800",6989,10,4,0,0,0
"2175",6990,10,5,0,0,0
"2550",6991,10,6,0,0,0
"2925",6992,10,7,0.0571428571428571,0,0.0571428571428571
"3300",6993,10,8,9.83823529411765,3.44117647058824,13.2794117647059
"3675",6994,10,9,24.0441176470588,14.5,38.5441176470588
"4050",6995,10,10,36.3235294117647,27.6764705882353,64
"4425",6996,10,11,44.1617647058824,40.4117647058824,84.5735294117647
"4800",6997,10,12,49.0735294117647,47.7058823529412,96.7794117647059
"5175",6998,10,13,49.1029411764706,42.7794117647059,91.8823529411765
"5550",6999,10,14,44.75,34.1470588235294,78.8970588235294
"5925",7000,10,15,35.6176470588235,25.7352941176471,61.3529411764706
"6300",7001,10,16,22.5735294117647,13.6029411764706,36.1764705882353
"6675",7002,10,17,7.94117647058824,3,10.9411764705882
"7050",7003,10,18,0.0428571428571429,0.0285714285714286,0.0714285714285714
"7425",7004,10,19,0,0,0
"7800",7005,10,20,0,0,0
"8175",7006,10,21,0,0,0
"8550",7007,10,22,0,0,0
"8925",7008,10,23,0,0,0
"301",7009,10,0,0,0,0
"676",7010,10,1,0,0,0
"1051",7011,10,2,0,0,0
"1426",7012,10,3,0,0,0
"1801",7013,10,4,0,0,0
"2176",7014,10,5,0,0,0
"2551",7015,10,6,0,0,0
"2926",7016,10,7,0.0285714285714286,0.0142857142857143,0.0428571428571429
"3301",7017,10,8,10.1911764705882,2.41176470588235,12.6029411764706
"3676",7018,10,9,24.1323529411765,12.1029411764706,36.2352941176471
"4051",7019,10,10,37.4558823529412,20.2647058823529,57.7205882352941
"4426",7020,10,11,48.1764705882353,31.0147058823529,79.1911764705882
"4801",7021,10,12,55.6521739130435,35.7101449275362,91.3623188405797
"5176",7022,10,13,53.8260869565217,33.7246376811594,87.5507246376812
"5551",7023,10,14,45.9710144927536,26.4347826086957,72.4057971014493
"5926",7024,10,15,35.8695652173913,19.9855072463768,55.8550724637681
"6301",7025,10,16,23.7101449275362,9.39130434782609,33.1014492753623
"6676",7026,10,17,7.53623188405797,1.98550724637681,9.52173913043478
"7051",7027,10,18,0.0142857142857143,0.0142857142857143,0.0285714285714286
"7426",7028,10,19,0,0,0
"7801",7029,10,20,0,0,0
"8176",7030,10,21,0,0,0
"8551",7031,10,22,0,0,0
"8926",7032,10,23,0,0,0
"302",7033,10,0,0,0,0
"677",7034,10,1,0,0,0
"1052",7035,10,2,0,0,0
"1427",7036,10,3,0,0,0
"1802",7037,10,4,0,0,0
"2177",7038,10,5,0,0,0
"2552",7039,10,6,0,0,0
"2927",7040,10,7,0.0571428571428571,0,0.0571428571428571
"3302",7041,10,8,10.2463768115942,3.55072463768116,13.7971014492754
"3677",7042,10,9,25.8115942028986,15.7536231884058,41.5652173913044
"4052",7043,10,10,37.3333333333333,31.5652173913043,68.8985507246377
"4427",7044,10,11,46.7826086956522,42.3913043478261,89.1739130434783
"4802",7045,10,12,55.1449275362319,42.5507246376812,97.695652173913
"5177",7046,10,13,53.4202898550725,43.0724637681159,96.4927536231884
"5552",7047,10,14,46.0289855072464,35.8115942028985,81.8405797101449
"5927",7048,10,15,35.7246376811594,27.2898550724638,63.0144927536232
"6302",7049,10,16,21.5072463768116,12.5652173913043,34.0724637681159
"6677",7050,10,17,7.1304347826087,2.04347826086957,9.17391304347826
"7052",7051,10,18,0,0,0
"7427",7052,10,19,0,0,0
"7802",7053,10,20,0,0,0
"8177",7054,10,21,0,0,0
"8552",7055,10,22,0,0,0
"8927",7056,10,23,0,0,0
"303",7057,10,0,0,0,0
"678",7058,10,1,0,0,0
"1053",7059,10,2,0,0,0
"1428",7060,10,3,0,0,0
"1803",7061,10,4,0,0,0
"2178",7062,10,5,0,0,0
"2553",7063,10,6,0,0,0
"2928",7064,10,7,0.0571428571428571,0,0.0571428571428571
"3303",7065,10,8,9.05797101449275,2.21739130434783,11.2753623188406
"3678",7066,10,9,24.0144927536232,12.536231884058,36.5507246376812
"4053",7067,10,10,35.3478260869565,26.4927536231884,61.8405797101449
"4428",7068,10,11,43.0724637681159,37.8550724637681,80.9275362318841
"4803",7069,10,12,45.4057971014493,40.1594202898551,85.5652173913043
"5178",7070,10,13,43.8260869565217,38.4782608695652,82.304347826087
"5553",7071,10,14,37.9130434782609,30.4927536231884,68.4057971014493
"5928",7072,10,15,29.1449275362319,22.768115942029,51.9130434782609
"6303",7073,10,16,17.3188405797101,9.40579710144928,26.7246376811594
"6678",7074,10,17,5.98550724637681,1.71014492753623,7.69565217391304
"7053",7075,10,18,0,0,0
"7428",7076,10,19,0,0,0
"7803",7077,10,20,0,0,0
"8178",7078,10,21,0,0,0
"8553",7079,10,22,0,0,0
"8928",7080,10,23,0,0,0
"304",7081,10,0,0,0,0
"679",7082,10,1,0,0,0
"1054",7083,10,2,0,0,0
"1429",7084,10,3,0,0,0
"1804",7085,10,4,0,0,0
"2179",7086,10,5,0,0,0
"2554",7087,10,6,0,0,0
"2929",7088,10,7,0,0,0
"3304",7089,10,8,8.02898550724638,1.95652173913043,9.98550724637681
"3679",7090,10,9,21.3333333333333,9.30434782608696,30.6376811594203
"4054",7091,10,10,32.768115942029,19.695652173913,52.463768115942
"4429",7092,10,11,41.3913043478261,31.2028985507246,72.5942028985507
"4804",7093,10,12,44.9710144927536,35.6231884057971,80.5942028985507
"5179",7094,10,13,50.1739130434783,33.6811594202899,83.8550724637681
"5554",7095,10,14,44.5942028985507,29.5652173913043,74.1594202898551
"5929",7096,10,15,32.9565217391304,20.6666666666667,53.6231884057971
"6304",7097,10,16,20,9.89855072463768,29.8985507246377
"6679",7098,10,17,5.82608695652174,1.6231884057971,7.44927536231884
"7054",7099,10,18,0,0,0
"7429",7100,10,19,0,0,0
"7804",7101,10,20,0,0,0
"8179",7102,10,21,0,0,0
"8554",7103,10,22,0,0,0
"8929",7104,10,23,0,0,0
"305",7105,10,0,0,0,0
"680",7106,10,1,0,0,0
"1055",7107,10,2,0,0,0
"1430",7108,10,3,0,0,0
"1805",7109,10,4,0,0,0
"2180",7110,10,5,0,0,0
"2555",7111,10,6,0,0,0
"2930",7112,10,7,0,0,0
"3305",7113,10,8,7.39130434782609,1.57971014492754,8.97101449275362
"3680",7114,10,9,21.2028985507246,9.78260869565217,30.9855072463768
"4055",7115,10,10,33.5652173913044,19.5652173913043,53.1304347826087
"4430",7116,10,11,40.0434782608696,28.2463768115942,68.2898550724638
"4805",7117,10,12,43.1884057971015,34,77.1884057971015
"5180",7118,10,13,42.2173913043478,30.6521739130435,72.8695652173913
"5555",7119,10,14,37.2173913043478,24.9710144927536,62.1884057971015
"5930",7120,10,15,30.6811594202899,17.0144927536232,47.695652173913
"6305",7121,10,16,19.0869565217391,8.50724637681159,27.5942028985507
"6680",7122,10,17,5.1304347826087,1.39130434782609,6.52173913043478
"7055",7123,10,18,0,0,0
"7430",7124,10,19,0,0,0
"7805",7125,10,20,0,0,0
"8180",7126,10,21,0,0,0
"8555",7127,10,22,0,0,0
"8930",7128,10,23,0,0,0
"306",7129,10,0,0,0,0
"681",7130,10,1,0,0,0
"1056",7131,10,2,0,0,0
"1431",7132,10,3,0,0,0
"1806",7133,10,4,0,0,0
"2181",7134,10,5,0,0,0
"2556",7135,10,6,0,0,0
"2931",7136,10,7,0,0,0
"3306",7137,10,8,6.72463768115942,1.20289855072464,7.92753623188406
"3681",7138,10,9,20.8985507246377,7.40579710144928,28.304347826087
"4056",7139,10,10,34.6086956521739,19.0869565217391,53.695652173913
"4431",7140,10,11,45.5507246376812,30.1594202898551,75.7101449275362
"4806",7141,10,12,47.3913043478261,36.536231884058,83.9275362318841
"5181",7142,10,13,46.7391304347826,38.8840579710145,85.6231884057971
"5556",7143,10,14,44.0579710144928,27.6666666666667,71.7246376811594
"5931",7144,10,15,35.1304347826087,15.9130434782609,51.0434782608696
"6306",7145,10,16,19.8260869565217,7.23188405797101,27.0579710144928
"6681",7146,10,17,4.69565217391304,1.33333333333333,6.02898550724638
"7056",7147,10,18,0,0,0
"7431",7148,10,19,0,0,0
"7806",7149,10,20,0,0,0
"8181",7150,10,21,0,0,0
"8556",7151,10,22,0,0,0
"8931",7152,10,23,0,0,0
"307",7153,10,0,0,0,0
"682",7154,10,1,0,0,0
"1057",7155,10,2,0,0,0
"1432",7156,10,3,0,0,0
"1807",7157,10,4,0,0,0
"2182",7158,10,5,0,0,0
"2557",7159,10,6,0,0,0
"2932",7160,10,7,0,0,0
"3307",7161,10,8,7.36231884057971,1.46376811594203,8.82608695652174
"3682",7162,10,9,22.5507246376812,10.5217391304348,33.0724637681159
"4057",7163,10,10,36.0724637681159,21.2753623188406,57.3478260869565
"4432",7164,10,11,46.2028985507246,31.1304347826087,77.3333333333333
"4807",7165,10,12,49.6231884057971,38.6666666666667,88.2898550724638
"5182",7166,10,13,49.1594202898551,36.7536231884058,85.9130434782609
"5557",7167,10,14,44.2173913043478,29.7826086956522,74
"5932",7168,10,15,35.6231884057971,18.1304347826087,53.7536231884058
"6307",7169,10,16,20.5797101449275,7.81159420289855,28.3913043478261
"6682",7170,10,17,5.34782608695652,1.28985507246377,6.63768115942029
"7057",7171,10,18,0,0,0
"7432",7172,10,19,0,0,0
"7807",7173,10,20,0,0,0
"8182",7174,10,21,0,0,0
"8557",7175,10,22,0,0,0
"8932",7176,10,23,0,0,0
"308",7177,10,0,0,0,0
"683",7178,10,1,0,0,0
"1058",7179,10,2,0,0,0
"1433",7180,10,3,0,0,0
"1808",7181,10,4,0,0,0
"2183",7182,10,5,0,0,0
"2558",7183,10,6,0,0,0
"2933",7184,10,7,0,0,0
"3308",7185,10,8,6.88405797101449,1.17391304347826,8.05797101449275
"3683",7186,10,9,20.8840579710145,9.65217391304348,30.536231884058
"4058",7187,10,10,34.231884057971,23.7101449275362,57.9420289855072
"4433",7188,10,11,41.536231884058,33.1739130434783,74.7101449275362
"4808",7189,10,12,46.9420289855072,34.9855072463768,81.9275362318841
"5183",7190,10,13,43.9130434782609,35.0579710144928,78.9710144927536
"5558",7191,10,14,39.3768115942029,25.8260869565217,65.2028985507246
"5933",7192,10,15,28.768115942029,16.5072463768116,45.2753623188406
"6308",7193,10,16,15.8985507246377,6.89855072463768,22.7971014492754
"6683",7194,10,17,3.95652173913043,0.782608695652174,4.73913043478261
"7058",7195,10,18,0,0,0
"7433",7196,10,19,0,0,0
"7808",7197,10,20,0,0,0
"8183",7198,10,21,0,0,0
"8558",7199,10,22,0,0,0
"8933",7200,10,23,0,0,0
"309",7201,10,0,0,0,0
"684",7202,10,1,0,0,0
"1059",7203,10,2,0,0,0
"1434",7204,10,3,0,0,0
"1809",7205,10,4,0,0,0
"2184",7206,10,5,0,0,0
"2559",7207,10,6,0,0,0
"2934",7208,10,7,0,0,0
"3309",7209,10,8,5.8695652173913,0.811594202898551,6.68115942028986
"3684",7210,10,9,18.8695652173913,8.1304347826087,27
"4059",7211,10,10,30.1594202898551,17.2898550724638,47.4492753623188
"4434",7212,10,11,37.7246376811594,25.0579710144928,62.7826086956522
"4809",7213,10,12,41.3188405797101,30.8985507246377,72.2173913043478
"5184",7214,10,13,42.8529411764706,30.25,73.1029411764706
"5559",7215,10,14,37.8840579710145,28.6376811594203,66.5217391304348
"5934",7216,10,15,27.5217391304348,18.536231884058,46.0579710144928
"6309",7217,10,16,17,7.85507246376812,24.8550724637681
"6684",7218,10,17,4.18840579710145,1.02898550724638,5.21739130434783
"7059",7219,10,18,0,0,0
"7434",7220,10,19,0,0,0
"7809",7221,10,20,0,0,0
"8184",7222,10,21,0,0,0
"8559",7223,10,22,0,0,0
"8934",7224,10,23,0,0,0
"310",7225,10,0,0,0,0
"685",7226,10,1,0,0,0
"1060",7227,10,2,0,0,0
"1435",7228,10,3,0,0,0
"1810",7229,10,4,0,0,0
"2185",7230,10,5,0,0,0
"2560",7231,10,6,0,0,0
"2935",7232,10,7,0,0,0
"3310",7233,10,8,6.01449275362319,0.942028985507246,6.95652173913043
"3685",7234,10,9,18.304347826087,8.27536231884058,26.5797101449275
"4060",7235,10,10,31.0289855072464,17.0869565217391,48.1159420289855
"4435",7236,10,11,38.7101449275362,28.2753623188406,66.9855072463768
"4810",7237,10,12,39.8405797101449,33.9275362318841,73.768115942029
"5185",7238,10,13,42.1159420289855,35.8695652173913,77.9855072463768
"5560",7239,10,14,39.768115942029,25.9275362318841,65.695652173913
"5935",7240,10,15,30.1304347826087,16.3768115942029,46.5072463768116
"6310",7241,10,16,16.9710144927536,6.53623188405797,23.5072463768116
"6685",7242,10,17,3.81159420289855,0.550724637681159,4.36231884057971
"7060",7243,10,18,0,0,0
"7435",7244,10,19,0,0,0
"7810",7245,10,20,0,0,0
"8185",7246,10,21,0,0,0
"8560",7247,10,22,0,0,0
"8935",7248,10,23,0,0,0
"311",7249,10,0,0,0,0
"686",7250,10,1,0,0,0
"1061",7251,10,2,0,0,0
"1436",7252,10,3,0,0,0
"1811",7253,10,4,0,0,0
"2186",7254,10,5,0,0,0
"2561",7255,10,6,0,0,0
"2936",7256,10,7,0,0,0
"3311",7257,10,8,4.76811594202899,0.811594202898551,5.57971014492754
"3686",7258,10,9,16.7101449275362,6.17391304347826,22.8840579710145
"4061",7259,10,10,28.8405797101449,14.9275362318841,43.768115942029
"4436",7260,10,11,39.5217391304348,20.9855072463768,60.5072463768116
"4811",7261,10,12,43.7246376811594,23.6811594202899,67.4057971014493
"5186",7262,10,13,44.4057971014493,24.7826086956522,69.1884057971015
"5561",7263,10,14,37.9855072463768,17.1449275362319,55.1304347826087
"5936",7264,10,15,30.0869565217391,11.5652173913043,41.6521739130435
"6311",7265,10,16,16.0724637681159,5.20289855072464,21.2753623188406
"6686",7266,10,17,3.94202898550725,0.594202898550725,4.53623188405797
"7061",7267,10,18,0,0,0
"7436",7268,10,19,0,0,0
"7811",7269,10,20,0,0,0
"8186",7270,10,21,0,0,0
"8561",7271,10,22,0,0,0
"8936",7272,10,23,0,0,0
"312",7273,10,0,0,0,0
"687",7274,10,1,0,0,0
"1062",7275,10,2,0,0,0
"1437",7276,10,3,0,0,0
"1812",7277,10,4,0,0,0
"2187",7278,10,5,0,0,0
"2562",7279,10,6,0,0,0
"2937",7280,10,7,0,0,0
"3312",7281,10,8,4.73913043478261,0.869565217391304,5.60869565217391
"3687",7282,10,9,16.9710144927536,6.20289855072464,23.1739130434783
"4062",7283,10,10,29.3913043478261,15.1159420289855,44.5072463768116
"4437",7284,10,11,40.6231884057971,24.7101449275362,65.3333333333333
"4812",7285,10,12,43.4202898550725,28.3478260869565,71.768115942029
"5187",7286,10,13,43.5217391304348,30.5507246376812,74.0724637681159
"5562",7287,10,14,37.7101449275362,25.2463768115942,62.9565217391304
"5937",7288,10,15,28.0869565217391,15.2028985507246,43.2898550724638
"6312",7289,10,16,15.9855072463768,5.11594202898551,21.1014492753623
"6687",7290,10,17,3.11594202898551,0.376811594202899,3.49275362318841
"7062",7291,10,18,0,0,0
"7437",7292,10,19,0,0,0
"7812",7293,10,20,0,0,0
"8187",7294,10,21,0,0,0
"8562",7295,10,22,0,0,0
"8937",7296,10,23,0,0,0
"313",7297,10,0,0,0,0
"314",7297,11,0,0,0,0
"688",7298,10,1,0,0,0
"689",7298,11,1,0,0,0
"1063",7299,10,2,0,0,0
"1064",7299,11,2,0,0,0
"1438",7300,10,3,0,0,0
"1439",7300,11,3,0,0,0
"1813",7301,10,4,0,0,0
"1814",7301,11,4,0,0,0
"2188",7302,10,5,0,0,0
"2189",7302,11,5,0,0,0
"2563",7303,10,6,0,0,0
"2564",7303,11,6,0,0,0
"2938",7304,10,7,0,0,0
"2939",7304,11,7,0,0,0
"3313",7305,10,8,4.17647058823529,0.647058823529412,4.82352941176471
"3314",7305,11,8,4.65384615384615,0.538461538461538,5.19230769230769
"3688",7306,10,9,17,7.41176470588235,24.4117647058824
"3689",7306,11,9,17.4807692307692,5.67307692307692,23.1538461538462
"4063",7307,10,10,29.8235294117647,14.4705882352941,44.2941176470588
"4064",7307,11,10,27.5961538461538,14.3076923076923,41.9038461538462
"4438",7308,10,11,37.8823529411765,27.8823529411765,65.7647058823529
"4439",7308,11,11,36.6730769230769,23.5,60.1730769230769
"4813",7309,10,12,41.8235294117647,33,74.8235294117647
"4814",7309,11,12,43.6923076923077,28.5192307692308,72.2115384615385
"5188",7310,10,13,45.5882352941176,26.2941176470588,71.8823529411765
"5189",7310,11,13,43.9230769230769,22.9423076923077,66.8653846153846
"5563",7311,10,14,41.4705882352941,24,65.4705882352941
"5564",7311,11,14,35.8076923076923,16.9615384615385,52.7692307692308
"5938",7312,10,15,28.5294117647059,12.4117647058824,40.9411764705882
"5939",7312,11,15,27.1153846153846,12.5769230769231,39.6923076923077
"6313",7313,10,16,13.9411764705882,5.11764705882353,19.0588235294118
"6314",7313,11,16,14.6538461538462,4.30769230769231,18.9615384615385
"6688",7314,10,17,2.82352941176471,0.588235294117647,3.41176470588235
"6689",7314,11,17,2.84615384615385,0.346153846153846,3.19230769230769
"7063",7315,10,18,0,0,0
"7064",7315,11,18,0,0,0
"7438",7316,10,19,0,0,0
"7439",7316,11,19,0,0,0
"7813",7317,10,20,0,0,0
"7814",7317,11,20,0,0,0
"8188",7318,10,21,0,0,0
"8189",7318,11,21,0,0,0
"8563",7319,10,22,0,0,0
"8564",7319,11,22,0,0,0
"8938",7320,10,23,0,0,0
"8939",7320,11,23,0,0,0
"315",7321,11,0,0,0,0
"690",7322,11,1,0,0,0
"1065",7323,11,2,0,0,0
"1440",7324,11,3,0,0,0
"1815",7325,11,4,0,0,0
"2190",7326,11,5,0,0,0
"2565",7327,11,6,0,0,0
"2940",7328,11,7,0,0,0
"3315",7329,11,8,4.30434782608696,0.710144927536232,5.01449275362319
"3690",7330,11,9,15.6086956521739,6.10144927536232,21.7101449275362
"4065",7331,11,10,26.695652173913,14.3913043478261,41.0869565217391
"4440",7332,11,11,36.8823529411765,19.9411764705882,56.8235294117647
"4815",7333,11,12,41.0289855072464,23.4202898550725,64.4492753623188
"5190",7334,11,13,39.3768115942029,22.231884057971,61.6086956521739
"5565",7335,11,14,35.0144927536232,20.1014492753623,55.1159420289855
"5940",7336,11,15,25.3768115942029,14.4347826086957,39.8115942028985
"6315",7337,11,16,14.8115942028986,5.79710144927536,20.6086956521739
"6690",7338,11,17,2.8695652173913,0.492753623188406,3.36231884057971
"7065",7339,11,18,0,0,0
"7440",7340,11,19,0,0,0
"7815",7341,11,20,0,0,0
"8190",7342,11,21,0,0,0
"8565",7343,11,22,0,0,0
"8940",7344,11,23,0,0,0
"316",7345,11,0,0,0,0
"691",7346,11,1,0,0,0
"1066",7347,11,2,0,0,0
"1441",7348,11,3,0,0,0
"1816",7349,11,4,0,0,0
"2191",7350,11,5,0,0,0
"2566",7351,11,6,0,0,0
"2941",7352,11,7,0,0,0
"3316",7353,11,8,3.8695652173913,0.507246376811594,4.3768115942029
"3691",7354,11,9,15.5217391304348,6.26086956521739,21.7826086956522
"4066",7355,11,10,28.1159420289855,15.8550724637681,43.9710144927536
"4441",7356,11,11,38.2173913043478,24.3623188405797,62.5797101449275
"4816",7357,11,12,41.5217391304348,24.5072463768116,66.0289855072464
"5191",7358,11,13,38.1594202898551,27.6666666666667,65.8260869565217
"5566",7359,11,14,34.0434782608696,23.6231884057971,57.6666666666667
"5941",7360,11,15,25.3478260869565,14.7391304347826,40.0869565217391
"6316",7361,11,16,12.9710144927536,5.82608695652174,18.7971014492754
"6691",7362,11,17,2.43478260869565,0.507246376811594,2.94202898550725
"7066",7363,11,18,0,0,0
"7441",7364,11,19,0,0,0
"7816",7365,11,20,0,0,0
"8191",7366,11,21,0,0,0
"8566",7367,11,22,0,0,0
"8941",7368,11,23,0,0,0
"317",7369,11,0,0,0,0
"692",7370,11,1,0,0,0
"1067",7371,11,2,0,0,0
"1442",7372,11,3,0,0,0
"1817",7373,11,4,0,0,0
"2192",7374,11,5,0,0,0
"2567",7375,11,6,0,0,0
"2942",7376,11,7,0,0,0
"3317",7377,11,8,3.57971014492754,0.405797101449275,3.98550724637681
"3692",7378,11,9,16.5072463768116,5.05797101449275,21.5652173913043
"4067",7379,11,10,27.8695652173913,11.5652173913043,39.4347826086956
"4442",7380,11,11,39.2205882352941,19.3823529411765,58.6029411764706
"4817",7381,11,12,43.7826086956522,22.5217391304348,66.304347826087
"5192",7382,11,13,43.2608695652174,21.2173913043478,64.4782608695652
"5567",7383,11,14,33.6521739130435,15.3188405797101,48.9710144927536
"5942",7384,11,15,26.4202898550725,10.3333333333333,36.7536231884058
"6317",7385,11,16,13.0144927536232,3.97101449275362,16.9855072463768
"6692",7386,11,17,2.1304347826087,0.27536231884058,2.40579710144928
"7067",7387,11,18,0,0,0
"7442",7388,11,19,0,0,0
"7817",7389,11,20,0,0,0
"8192",7390,11,21,0,0,0
"8567",7391,11,22,0,0,0
"8942",7392,11,23,0,0,0
"318",7393,11,0,0,0,0
"693",7394,11,1,0,0,0
"1068",7395,11,2,0,0,0
"1443",7396,11,3,0,0,0
"1818",7397,11,4,0,0,0
"2193",7398,11,5,0,0,0
"2568",7399,11,6,0,0,0
"2943",7400,11,7,0,0,0
"3318",7401,11,8,2.95652173913043,0.173913043478261,3.1304347826087
"3693",7402,11,9,14.6231884057971,3.88405797101449,18.5072463768116
"4068",7403,11,10,26.0724637681159,13.0579710144928,39.1304347826087
"4443",7404,11,11,36.4492753623188,21.4782608695652,57.9275362318841
"4818",7405,11,12,42.8840579710145,24.4492753623188,67.3333333333333
"5193",7406,11,13,39.6811594202899,21,60.6811594202899
"5568",7407,11,14,34.5652173913044,17.536231884058,52.1014492753623
"5943",7408,11,15,23.8405797101449,11.0869565217391,34.9275362318841
"6318",7409,11,16,11.6521739130435,4.15942028985507,15.8115942028986
"6693",7410,11,17,1.72463768115942,0.231884057971014,1.95652173913043
"7068",7411,11,18,0,0,0
"7443",7412,11,19,0,0,0
"7818",7413,11,20,0,0,0
"8193",7414,11,21,0,0,0
"8568",7415,11,22,0,0,0
"8943",7416,11,23,0,0,0
"319",7417,11,0,0,0,0
"694",7418,11,1,0,0,0
"1069",7419,11,2,0,0,0
"1444",7420,11,3,0,0,0
"1819",7421,11,4,0,0,0
"2194",7422,11,5,0,0,0
"2569",7423,11,6,0,0,0
"2944",7424,11,7,0,0,0
"3319",7425,11,8,2.97101449275362,0.260869565217391,3.23188405797101
"3694",7426,11,9,14.0289855072464,3.01449275362319,17.0434782608696
"4069",7427,11,10,25.2753623188406,12.1449275362319,37.4202898550725
"4444",7428,11,11,35.7971014492754,20.6376811594203,56.4347826086956
"4819",7429,11,12,40.3768115942029,22.3913043478261,62.768115942029
"5194",7430,11,13,39.4202898550725,21.1884057971014,60.6086956521739
"5569",7431,11,14,35.3623188405797,16.4057971014493,51.768115942029
"5944",7432,11,15,24.5507246376812,9.08695652173913,33.6376811594203
"6319",7433,11,16,12.1739130434783,2.71014492753623,14.8840579710145
"6694",7434,11,17,1.89855072463768,0.188405797101449,2.08695652173913
"7069",7435,11,18,0,0,0
"7444",7436,11,19,0,0,0
"7819",7437,11,20,0,0,0
"8194",7438,11,21,0,0,0
"8569",7439,11,22,0,0,0
"8944",7440,11,23,0,0,0
"320",7441,11,0,0,0,0
"695",7442,11,1,0,0,0
"1070",7443,11,2,0,0,0
"1445",7444,11,3,0,0,0
"1820",7445,11,4,0,0,0
"2195",7446,11,5,0,0,0
"2570",7447,11,6,0,0,0
"2945",7448,11,7,0,0,0
"3320",7449,11,8,2.40579710144928,0.173913043478261,2.57971014492754
"3695",7450,11,9,12.4782608695652,4.28985507246377,16.768115942029
"4070",7451,11,10,25.1014492753623,12.1014492753623,37.2028985507246
"4445",7452,11,11,34.0144927536232,19.3188405797101,53.3333333333333
"4820",7453,11,12,37.9710144927536,23.1014492753623,61.0724637681159
"5195",7454,11,13,38.4057971014493,23.1159420289855,61.5217391304348
"5570",7455,11,14,31.768115942029,15.695652173913,47.463768115942
"5945",7456,11,15,23.1739130434783,8.98550724637681,32.1594202898551
"6320",7457,11,16,11.8695652173913,2.85507246376812,14.7246376811594
"6695",7458,11,17,1.56521739130435,0.173913043478261,1.73913043478261
"7070",7459,11,18,0,0,0
"7445",7460,11,19,0,0,0
"7820",7461,11,20,0,0,0
"8195",7462,11,21,0,0,0
"8570",7463,11,22,0,0,0
"8945",7464,11,23,0,0,0
"321",7465,11,0,0,0,0
"696",7466,11,1,0,0,0
"1071",7467,11,2,0,0,0
"1446",7468,11,3,0,0,0
"1821",7469,11,4,0,0,0
"2196",7470,11,5,0,0,0
"2571",7471,11,6,0,0,0
"2946",7472,11,7,0,0,0
"3321",7473,11,8,2.31884057971015,0.188405797101449,2.50724637681159
"3696",7474,11,9,13.7536231884058,2.65217391304348,16.4057971014493
"4071",7475,11,10,25.9420289855072,10.1449275362319,36.0869565217391
"4446",7476,11,11,34.6376811594203,18.4782608695652,53.1159420289855
"4821",7477,11,12,38.1449275362319,22.0289855072464,60.1739130434783
"5196",7478,11,13,37.4202898550725,23.8985507246377,61.3188405797101
"5571",7479,11,14,33.3478260869565,18.7101449275362,52.0579710144928
"5946",7480,11,15,22.6521739130435,9.69565217391304,32.3478260869565
"6321",7481,11,16,10.4492753623188,2.79710144927536,13.2463768115942
"6696",7482,11,17,0.956521739130435,0.130434782608696,1.08695652173913
"7071",7483,11,18,0,0,0
